Date,Pressure ,Exceed,Outlet,Inlet,Difference,Status
10-09-2010,1286,286,,,,
11-09-2010,1299,316,,,,
12-09-2010,1301,329,,,,
13-09-2010,1301,345,,,,
14-09-2010,1306,361,,,,
15-09-2010,1314,367,,,,
16-09-2010,1316,370,,,,
17-09-2010,1318,371,,,,
18-09-2010,1318,373,,,,
19-09-2010,1316,373,,,,
20-09-2010,1314,373,,,,
21-09-2010,1312,373,,,,
22-09-2010,1310,373,,,,
23-09-2010,1308,373,,,,
24-09-2010,1306,373,,,,
25-09-2010,1305,373,,,,
26-09-2010,1303,376,,,,
27-09-2010,1306,396,,,,
28-09-2010,1310,405,,,,
29-09-2010,1310,405,,,,
30-09-2010,1308,405,,,,
01-10-2010,1306,405,,,,
02-10-2010,1305,405,,,,
03-10-2010,1308,405,,,,
04-10-2010,1308,405,,,,
05-10-2010,1306,405,,,,
06-10-2010,1305,408,,,,
07-10-2010,1306,411,,,,
08-10-2010,1305,411,,,,
09-10-2010,1299,411,,,,
10-10-2010,1288,411,,,,
11-10-2010,1281,411,,,,
12-10-2010,1303,411,,,,
13-10-2010,1327,411,,,,
14-10-2010,1340,410,,,,
15-10-2010,1361,410,,,,
16-10-2010,1379,409,,,,
17-10-2010,1398,409,,,,
18-10-2010,1418,408,,,,
19-10-2010,1438,408,,,,
20-10-2010,1460,408,,,,
21-10-2010,1481,408,,,,
22-10-2010,1502,408,,,,
23-10-2010,1525,407,,,,
24-10-2010,1548,407,,,,
25-10-2010,1569,408,,,,
26-10-2010,1591,408,,,,
27-10-2010,1615,408,,,,
28-10-2010,1639,408,,,,
29-10-2010,1682,409,,,,
30-10-2010,1728,414,,,,
31-10-2010,1765,421,,,,
01-11-2010,1795,431,,,,
02-11-2010,1829,440,,,,
03-11-2010,1850,451,,,,
04-11-2010,1889,451,,,,
05-11-2010,1963,451,,,,
06-11-2010,2018,451,,,,
07-11-2010,2064,453,,,,
08-11-2010,2111,460,,,,
09-11-2010,2155,460,,,,
10-11-2010,2169,460,,,,
11-11-2010,2179,463,,,,
12-11-2010,2203,465,,,,
13-11-2010,2190,480,,,,
14-11-2010,2169,485,,,,
15-11-2010,2148,487,,,,
16-11-2010,2190,499,,,,
17-11-2010,2246,524,,,,
18-11-2010,2393,558,,,,
19-11-2010,2633,584,,,,
20-11-2010,2755,606,,,,
21-11-2010,2820,630,,,,
22-11-2010,2842,645,,,,
23-11-2010,2854,660,,,,
24-11-2010,2851,675,,,,
25-11-2010,2854,683,,,,
26-11-2010,2854,685,,,,
27-11-2010,2851,685,,,,
28-11-2010,2848,685,,,,
29-11-2010,2829,685,,,,
30-11-2010,2817,685,,,,
01-12-2010,2823,698,,,,
02-12-2010,2861,728,,,,
03-12-2010,2982,763,,,,
04-12-2010,3064,776,,,,
05-12-2010,3051,776,,,,
06-12-2010,3022,802,,,,
07-12-2010,3002,881,,,,
08-12-2010,3018,881,,,,
09-12-2010,3018,881,,,,
10-12-2010,3025,881,,,,
11-12-2010,3038,881,,,,
12-12-2010,3035,881,,,,
13-12-2010,3054,881,,,,
14-12-2010,3098,881,,,,
15-12-2010,3135,881,,,,
16-12-2010,3231,881,,,,
17-12-2010,3231,881,,,,
18-12-2010,3231,881,,,,
19-12-2010,3231,881,,,,
20-12-2010,3231,881,,,,
21-12-2010,3231,881,,,,
22-12-2010,3231,881,,,,
23-12-2010,3231,878,,,,
24-12-2010,3231,872,,,,
25-12-2010,3231,861,,,,
26-12-2010,3231,846,,,,
27-12-2010,3231,828,,,,
28-12-2010,3231,825,,,,
29-12-2010,3231,823,,,,
30-12-2010,3231,820,,,,
31-12-2010,3231,818,,,,
01-01-2011,3231,816,,,,
02-01-2011,3231,814,,,,
03-01-2011,3231,814,,,,
04-01-2011,3231,819,,,,
05-01-2011,3231,822,,,,
06-01-2011,3231,825,,,,
07-01-2011,3231,828,,,,
08-01-2011,3231,832,,,,
09-01-2011,3231,837,,,,
10-01-2011,3231,847,,,,
11-01-2011,3231,865,,,,
12-01-2011,3231,881,,,,
13-01-2011,3231,881,,,,
14-01-2011,3231,881,,,,
15-01-2011,3231,881,,,,
16-01-2011,3231,881,,,,
17-01-2011,3231,881,,,,
18-01-2011,3231,881,,,,
19-01-2011,3231,881,,,,
20-01-2011,3231,881,,,,
21-01-2011,3231,881,,,,
22-01-2011,3231,881,,,,
23-01-2011,3231,881,,,,
24-01-2011,3231,881,,,,
25-01-2011,3231,881,,,,
26-01-2011,3231,879,,,,
27-01-2011,3231,877,,,,
28-01-2011,3231,866,,,,
29-01-2011,3213,855,,,,
30-01-2011,3186,843,,,,
31-01-2011,3135,843,,,,
01-02-2011,3108,840,,,,
02-02-2011,3081,837,,,,
03-02-2011,3054,834,,,,
04-02-2011,3028,831,,,,
05-02-2011,3009,828,,,,
06-02-2011,2986,825,,,,
07-02-2011,2966,822,,,,
08-02-2011,2950,819,,,,
09-02-2011,2934,816,,,,
10-02-2011,2921,813,,,,
11-02-2011,2902,810,,,,
12-02-2011,2889,807,,,,
13-02-2011,2873,804,,,,
14-02-2011,2858,801,,,,
15-02-2011,2845,798,,,,
16-02-2011,2829,795,,,,
17-02-2011,2814,792,,,,
18-02-2011,2801,789,,,,
19-02-2011,2786,786,,,,
20-02-2011,2773,782,,,,
21-02-2011,2758,779,,,,
22-02-2011,2770,776,,,,
23-02-2011,2779,778,,,,
24-02-2011,2786,782,,,,
25-02-2011,2776,782,,,,
26-02-2011,2764,779,,,,
27-02-2011,2752,776,,,,
28-02-2011,2739,773,,,,
01-03-2011,2733,770,,,,
02-03-2011,2724,767,,,,
03-03-2011,2718,764,,,,
04-03-2011,2712,761,,,,
05-03-2011,2706,758,,,,
06-03-2011,2700,755,,,,
07-03-2011,2693,752,,,,
08-03-2011,2687,749,,,,
09-03-2011,2681,746,,,,
10-03-2011,2675,743,,,,
11-03-2011,2669,740,,,,
12-03-2011,2660,737,,,,
13-03-2011,2651,734,,,,
14-03-2011,2642,731,,,,
15-03-2011,2633,728,,,,
16-03-2011,2624,725,,,,
17-03-2011,2618,722,,,,
18-03-2011,2612,719,,,,
19-03-2011,2606,716,,,,
20-03-2011,2600,713,,,,
21-03-2011,2595,710,,,,
22-03-2011,2589,707,,,,
23-03-2011,2583,704,,,,
24-03-2011,2577,701,,,,
25-03-2011,2571,698,,,,
26-03-2011,2565,695,,,,
27-03-2011,2559,692,,,,
28-03-2011,2553,689,,,,
29-03-2011,2547,686,,,,
30-03-2011,2542,683,,,,
31-03-2011,2536,680,,,,
01-04-2011,2530,678,,,,
02-04-2011,2524,676,,,,
03-04-2011,2518,674,,,,
04-04-2011,2513,672,,,,
05-04-2011,2507,670,,,,
06-04-2011,2501,668,,,,
07-04-2011,2495,666,,,,
08-04-2011,2489,664,,,,
09-04-2011,2484,662,,,,
10-04-2011,2478,660,,,,
11-04-2011,2472,658,,,,
12-04-2011,2467,656,,,,
13-04-2011,2461,654,,,,
14-04-2011,2455,651,,,,
15-04-2011,2449,648,,,,
16-04-2011,2444,645,,,,
17-04-2011,2438,642,,,,
18-04-2011,2432,639,,,,
19-04-2011,2424,636,,,,
20-04-2011,2418,633,,,,
21-04-2011,2410,630,,,,
22-04-2011,2404,628,,,,
23-04-2011,2412,633,,,,
24-04-2011,2415,633,,,,
25-04-2011,2415,631,,,,
26-04-2011,2410,631,,,,
27-04-2011,2404,630,,,,
28-04-2011,2398,629,,,,
29-04-2011,2393,627,,,,
30-04-2011,2387,625,,,,
01-05-2011,2381,624,,,,
02-05-2011,2373,622,,,,
03-05-2011,2354,619,,,,
04-05-2011,2331,617,,,,
05-05-2011,2309,614,,,,
06-05-2011,2285,611,,,,
07-05-2011,2260,608,,,,
08-05-2011,2236,605,,,,
09-05-2011,2211,602,,,,
10-05-2011,2187,599,,,,
11-05-2011,2163,596,,,,
12-05-2011,2140,577,,,,
13-05-2011,2116,558,,,,
14-05-2011,2093,539,,,,
15-05-2011,2069,519,,,,
16-05-2011,2046,499,,,,
17-05-2011,2023,478,,,,
18-05-2011,2000,460,,,,
19-05-2011,1978,441,,,,
20-05-2011,1953,424,,,,
21-05-2011,1936,411,,,,
22-05-2011,1916,393,,,,
23-05-2011,1894,376,,,,
24-05-2011,1872,357,,,,
25-05-2011,1850,338,,,,
26-05-2011,1826,324,,,,
27-05-2011,1805,305,,,,
28-05-2011,1784,286,,,,
29-05-2011,1763,267,,,,
30-05-2011,1742,250,,,,
31-05-2011,1721,233,,,,
01-06-2011,1700,218,,,,
02-06-2011,1703,207,,,,
03-06-2011,1680,207,,,,
04-06-2011,1657,191,,,,
05-06-2011,1635,179,,,,
06-06-2011,1613,169,,,,
07-06-2011,1604,162,,,,
08-06-2011,1591,152,,,,
09-06-2011,1578,142,,,,
10-06-2011,1565,137,,,,
11-06-2011,1552,131,,,,
12-06-2011,1539,125,,,,
13-06-2011,1525,120,,,,
14-06-2011,1510,115,,,,
15-06-2011,1495,110,,,,
16-06-2011,1481,105,,,,
17-06-2011,1467,100,,,,
18-06-2011,1452,98,,,,
19-06-2011,1438,96,,,,
20-06-2011,1424,94,,,,
21-06-2011,1410,93,,,,
22-06-2011,1387,92,,,,
23-06-2011,1338,91,,,,
24-06-2011,1301,90,,,,
25-06-2011,1266,90,,,,
26-06-2011,1236,90,,,,
27-06-2011,1211,90,,,,
28-06-2011,1189,90,,,,
29-06-2011,1182,90,,,,
30-06-2011,1180,90,,,,
01-07-2011,1180,90,,,,
02-07-2011,1202,90,,,,
03-07-2011,1220,90,,,,
04-07-2011,1230,90,,,,
05-07-2011,1243,90,,,,
06-07-2011,1259,90,,,,
07-07-2011,1286,90,,,,
08-07-2011,1308,90,,,,
09-07-2011,1329,90,,,,
10-07-2011,1348,92,,,,
11-07-2011,1369,95,,,,
12-07-2011,1392,97,,,,
13-07-2011,1412,98,,,,
14-07-2011,1430,100,,,,
15-07-2011,1450,101,,,,
16-07-2011,1475,101,,,,
17-07-2011,1500,101,,,,
18-07-2011,1523,100,,,,
19-07-2011,1544,99,,,,
20-07-2011,1567,98,,,,
21-07-2011,1587,97,,,,
22-07-2011,1604,96,,,,
23-07-2011,1615,95,,,,
24-07-2011,1624,94,,,,
25-07-2011,1637,93,,,,
26-07-2011,1651,92,,,,
27-07-2011,1682,92,,,,
28-07-2011,1709,92,,,,
29-07-2011,1737,92,,,,
30-07-2011,1756,92,,,,
31-07-2011,1777,92,,,,
01-08-2011,1798,92,,,,
02-08-2011,1817,92,,,,
03-08-2011,1836,92,,,,
04-08-2011,1857,91,,,,
05-08-2011,1879,90,,,,
06-08-2011,1911,90,,,,
07-08-2011,1933,90,,,,
08-08-2011,1955,90,,,,
09-08-2011,1983,89,,,,
10-08-2011,2006,88,,,,
11-08-2011,2041,88,,,,
12-08-2011,2067,88,,,,
13-08-2011,2077,88,,,,
14-08-2011,2056,88,,,,
15-08-2011,2028,88,,,,
16-08-2011,2006,88,,,,
17-08-2011,1975,88,,,,
18-08-2011,1948,88,,,,
19-08-2011,1955,88,,,,
20-08-2011,1958,88,,,,
21-08-2011,2008,104,,,,
22-08-2011,2033,113,,,,
23-08-2011,2059,122,,,,
24-08-2011,2082,130,,,,
25-08-2011,2134,133,,,,
26-08-2011,2158,133,,,,
27-08-2011,2193,131,,,,
28-08-2011,2211,127,,,,
29-08-2011,2233,126,,,,
30-08-2011,2257,125,,,,
31-08-2011,2285,124,,,,
01-09-2011,2312,123,,,,
02-09-2011,2340,122,,,,
03-09-2011,2367,121,,,,
04-09-2011,2393,120,,,,
05-09-2011,2418,119,,,,
06-09-2011,2447,118,,,,
07-09-2011,2472,117,,,,
08-09-2011,2489,116,,,,
09-09-2011,2501,116,,,,
10-09-2011,2515,116,,,,
11-09-2011,2527,116,,,,
12-09-2011,2539,114,,,,
13-09-2011,2565,116,,,,
14-09-2011,2621,116,,,,
15-09-2011,2663,116,,,,
16-09-2011,2706,116,,,,
17-09-2011,2736,117,,,,
18-09-2011,2764,118,,,,
19-09-2011,2779,118,,,,
20-09-2011,2889,123,,,,
21-09-2011,2921,137,,,,
22-09-2011,2944,149,,,,
23-09-2011,2970,156,,,,
24-09-2011,2992,154,,,,
25-09-2011,3012,151,,,,
26-09-2011,3031,148,,,,
27-09-2011,3051,145,,,,
28-09-2011,3064,141,,,,
29-09-2011,3077,137,,,,
30-09-2011,3073,139,,,,
01-10-2011,3054,140,,,,
02-10-2011,3031,143,,,,
03-10-2011,3058,145,,,,
04-10-2011,3041,149,,,,
05-10-2011,3015,156,,,,
06-10-2011,2999,169,,,,
07-10-2011,2982,188,,,,
08-10-2011,2963,206,,,,
09-10-2011,2947,226,,,,
10-10-2011,2931,245,,,,
11-10-2011,2915,264,,,,
12-10-2011,2899,284,,,,
13-10-2011,2870,304,,,,
14-10-2011,2854,325,,,,
15-10-2011,2826,346,,,,
16-10-2011,2789,368,,,,
17-10-2011,2767,391,,,,
18-10-2011,2755,414,,,,
19-10-2011,2733,433,,,,
20-10-2011,2712,450,,,,
21-10-2011,2684,462,,,,
22-10-2011,2657,479,,,,
23-10-2011,2672,496,,,,
24-10-2011,2663,513,,,,
25-10-2011,2648,525,,,,
26-10-2011,2648,540,,,,
27-10-2011,2651,558,,,,
28-10-2011,2639,574,,,,
29-10-2011,2639,597,,,,
30-10-2011,2651,631,,,,
31-10-2011,2663,657,,,,
01-11-2011,2666,684,,,,
02-11-2011,2693,709,,,,
03-11-2011,2715,741,,,,
04-11-2011,2770,774,,,,
05-11-2011,2770,828,,,,
06-11-2011,2786,864,,,,
07-11-2011,2752,864,,,,
08-11-2011,2657,864,,,,
09-11-2011,2615,864,,,,
10-11-2011,2533,861,,,,
11-11-2011,2469,861,,,,
12-11-2011,2421,872,,,,
13-11-2011,2376,878,,,,
14-11-2011,2340,878,,,,
15-11-2011,2320,878,,,,
16-11-2011,2298,878,,,,
17-11-2011,2287,878,,,,
18-11-2011,2304,878,,,,
19-11-2011,2298,871,,,,
20-11-2011,2282,861,,,,
21-11-2011,2265,847,,,,
22-11-2011,2260,829,,,,
23-11-2011,2252,813,,,,
24-11-2011,2252,795,,,,
25-11-2011,2293,782,,,,
26-11-2011,2356,791,,,,
27-11-2011,2539,847,,,,
28-11-2011,2530,854,,,,
29-11-2011,2449,837,,,,
30-11-2011,2469,836,,,,
01-12-2011,2484,836,,,,
02-12-2011,2498,836,,,,
03-12-2011,2530,836,,,,
04-12-2011,2553,836,,,,
05-12-2011,2571,836,,,,
06-12-2011,2586,836,,,,
07-12-2011,2598,836,,,,
08-12-2011,2609,849,,,,
09-12-2011,2618,858,,,,
10-12-2011,2627,865,,,,
11-12-2011,2633,862,,,,
12-12-2011,2639,861,,,,
13-12-2011,2645,861,,,,
14-12-2011,2648,861,,,,
15-12-2011,2645,867,,,,
16-12-2011,2666,871,,,,
17-12-2011,2669,871,,,,
18-12-2011,2666,871,,,,
19-12-2011,2666,871,,,,
20-12-2011,2666,871,,,,
21-12-2011,2666,871,,,,
22-12-2011,2666,869,,,,
23-12-2011,2663,867,,,,
24-12-2011,2660,864,,,,
25-12-2011,2657,861,,,,
26-12-2011,2654,856,,,,
27-12-2011,2648,852,,,,
28-12-2011,2645,848,,,,
29-12-2011,2642,844,,,,
30-12-2011,2669,852,,,,
31-12-2011,2770,855,,,,
01-01-2012,2839,855,,,,
02-01-2012,2928,859,,,,
03-01-2012,2982,881,,,,
04-01-2012,3015,881,,,,
05-01-2012,3045,865,,,,
06-01-2012,3058,851,,,,
07-01-2012,3069,837,,,,
08-01-2012,3081,823,,,,
09-01-2012,3090,809,,,,
10-01-2012,3093,795,,,,
11-01-2012,3095,781,,,,
12-01-2012,3098,767,,,,
13-01-2012,3098,751,,,,
14-01-2012,3098,734,,,,
15-01-2012,3098,717,,,,
16-01-2012,3098,700,,,,
17-01-2012,3098,682,,,,
18-01-2012,3098,665,,,,
19-01-2012,3095,646,,,,
20-01-2012,3095,625,,,,
21-01-2012,3093,605,,,,
22-01-2012,3090,586,,,,
23-01-2012,3090,569,,,,
24-01-2012,3087,561,,,,
25-01-2012,3085,553,,,,
26-01-2012,3081,546,,,,
27-01-2012,3077,538,,,,
28-01-2012,3073,529,,,,
29-01-2012,3064,520,,,,
30-01-2012,3058,511,,,,
31-01-2012,3054,503,,,,
01-02-2012,3048,495,,,,
02-02-2012,3041,490,,,,
03-02-2012,3038,486,,,,
04-02-2012,3031,480,,,,
05-02-2012,3025,475,,,,
06-02-2012,3018,467,,,,
07-02-2012,3012,462,,,,
08-02-2012,3005,457,,,,
09-02-2012,2999,450,,,,
10-02-2012,2992,442,,,,
11-02-2012,2986,434,,,,
12-02-2012,2979,426,,,,
13-02-2012,2973,420,,,,
14-02-2012,2966,412,,,,
15-02-2012,2963,405,,,,
16-02-2012,2957,398,,,,
17-02-2012,2953,392,,,,
18-02-2012,2947,385,,,,
19-02-2012,2940,377,,,,
20-02-2012,2934,371,,,,
21-02-2012,2928,364,,,,
22-02-2012,2921,357,,,,
23-02-2012,2915,351,,,,
24-02-2012,2908,344,,,,
25-02-2012,2902,336,,,,
26-02-2012,2896,328,,,,
27-02-2012,2889,320,,,,
28-02-2012,2880,314,,,,
29-02-2012,2870,307,,,,
01-03-2012,2858,300,,,,
02-03-2012,2845,295,,,,
03-03-2012,2832,288,,,,
04-03-2012,2820,282,,,,
05-03-2012,2807,275,,,,
06-03-2012,2798,268,,,,
07-03-2012,2789,264,,,,
08-03-2012,2779,257,,,,
09-03-2012,2770,250,,,,
10-03-2012,2761,244,,,,
11-03-2012,2752,238,,,,
12-03-2012,2742,231,,,,
13-03-2012,2733,225,,,,
14-03-2012,2724,218,,,,
15-03-2012,2715,212,,,,
16-03-2012,2706,205,,,,
17-03-2012,2696,198,,,,
18-03-2012,2687,191,,,,
19-03-2012,2678,184,,,,
20-03-2012,2669,178,,,,
21-03-2012,2660,171,,,,
22-03-2012,2651,164,,,,
23-03-2012,2645,157,,,,
24-03-2012,2636,152,,,,
25-03-2012,2630,146,,,,
26-03-2012,2621,140,,,,
27-03-2012,2615,134,,,,
28-03-2012,2606,128,,,,
29-03-2012,2600,122,,,,
30-03-2012,2592,114,,,,
31-03-2012,2586,107,,,,
01-04-2012,2577,102,,,,
02-04-2012,2571,98,,,,
03-04-2012,2562,95,,,,
04-04-2012,2556,93,,,,
05-04-2012,2547,92,,,,
06-04-2012,2542,91,,,,
07-04-2012,2533,90,,,,
08-04-2012,2527,89,,,,
09-04-2012,2521,89,,,,
10-04-2012,2513,88,,,,
11-04-2012,2507,88,,,,
12-04-2012,2501,88,,,,
13-04-2012,2495,88,,,,
14-04-2012,2489,88,,,,
15-04-2012,2481,88,,,,
16-04-2012,2475,87,,,,
17-04-2012,2467,87,,,,
18-04-2012,2458,87,,,,
19-04-2012,2452,87,,,,
20-04-2012,2444,87,,,,
21-04-2012,2438,87,,,,
22-04-2012,2429,87,,,,
23-04-2012,2421,86,,,,
24-04-2012,2412,86,,,,
25-04-2012,2401,86,,,,
26-04-2012,2390,86,,,,
27-04-2012,2379,86,,,,
28-04-2012,2367,86,,,,
29-04-2012,2356,86,,,,
30-04-2012,2356,86,,,,
01-05-2012,2348,86,,,,
02-05-2012,2337,85,,,,
03-05-2012,2326,85,,,,
04-05-2012,2317,85,,,,
05-05-2012,2306,85,,,,
06-05-2012,2295,85,,,,
07-05-2012,2285,85,,,,
08-05-2012,2274,84,,,,
09-05-2012,2263,84,,,,
10-05-2012,2252,84,,,,
11-05-2012,2244,84,,,,
12-05-2012,2233,84,,,,
13-05-2012,2225,84,,,,
14-05-2012,2217,83,,,,
15-05-2012,2209,83,,,,
16-05-2012,2198,83,,,,
17-05-2012,2190,83,,,,
18-05-2012,2190,83,,,,
19-05-2012,2182,83,,,,
20-05-2012,2174,83,,,,
21-05-2012,2166,83,,,,
22-05-2012,2158,83,,,,
23-05-2012,2150,83,,,,
24-05-2012,2142,83,,,,
25-05-2012,2134,83,,,,
26-05-2012,2127,83,,,,
27-05-2012,2119,83,,,,
28-05-2012,2111,83,,,,
29-05-2012,2103,83,,,,
30-05-2012,2095,83,,,,
31-05-2012,2087,83,,,,
01-06-2012,2080,83,,,,
02-06-2012,2072,83,,,,
03-06-2012,2064,83,,,,
04-06-2012,2056,83,,,,
05-06-2012,2049,83,,,,
06-06-2012,2041,83,,,,
07-06-2012,2036,83,,,,
08-06-2012,2031,83,,,,
09-06-2012,2023,83,,,,
10-06-2012,2016,83,,,,
11-06-2012,2008,83,,,,
12-06-2012,2000,83,,,,
13-06-2012,1993,83,,,,
14-06-2012,1988,83,,,,
15-06-2012,1990,83,,,,
16-06-2012,1995,83,,,,
17-06-2012,1998,83,,,,
18-06-2012,1985,83,,,,
19-06-2012,1975,83,,,,
20-06-2012,1950,83,,,,
21-06-2012,1931,83,,,,
22-06-2012,1906,83,,,,
23-06-2012,1882,83,,,,
24-06-2012,1857,83,,,,
25-06-2012,1833,83,,,,
26-06-2012,1810,83,,,,
27-06-2012,1788,83,,,,
28-06-2012,1767,83,,,,
29-06-2012,1742,85,,,,
30-06-2012,1721,85,,,,
01-07-2012,1705,85,,,,
02-07-2012,1675,85,,,,
03-07-2012,1635,85,,,,
04-07-2012,1595,85,,,,
05-07-2012,1557,85,,,,
06-07-2012,1518,85,,,,
07-07-2012,1481,85,,,,
08-07-2012,1444,85,,,,
09-07-2012,1408,85,,,,
10-07-2012,1371,85,,,,
11-07-2012,1497,85,,,,
12-07-2012,1469,85,,,,
13-07-2012,1430,85,,,,
14-07-2012,1396,85,,,,
15-07-2012,1424,85,,,,
16-07-2012,1418,85,,,,
17-07-2012,1385,85,,,,
18-07-2012,1373,85,,,,
19-07-2012,1342,85,,,,
20-07-2012,1310,85,,,,
21-07-2012,1279,85,,,,
22-07-2012,1248,85,,,,
23-07-2012,1216,85,,,,
24-07-2012,1185,85,,,,
25-07-2012,1155,85,,,,
26-07-2012,1128,85,,,,
27-07-2012,1095,85,,,,
28-07-2012,1062,85,,,,
29-07-2012,1032,85,,,,
30-07-2012,1001,85,,,,
31-07-2012,969,85,,,,
01-08-2012,940,85,,,,
02-08-2012,914,85,,,,
03-08-2012,888,85,,,,
04-08-2012,888,85,,,,
05-08-2012,863,85,,,,
06-08-2012,839,85,,,,
07-08-2012,819,85,,,,
08-08-2012,799,85,,,,
09-08-2012,909,85,,,,
10-08-2012,909,85,,,,
11-08-2012,888,85,,,,
12-08-2012,868,85,,,,
13-08-2012,849,85,,,,
14-08-2012,837,85,,,,
15-08-2012,832,85,,,,
16-08-2012,832,85,,,,
17-08-2012,825,85,,,,
18-08-2012,804,85,,,,
19-08-2012,782,85,,,,
20-08-2012,760,85,,,,
21-08-2012,734,85,,,,
22-08-2012,707,85,,,,
23-08-2012,683,85,,,,
24-08-2012,661,85,,,,
25-08-2012,636,85,,,,
26-08-2012,689,85,,,,
27-08-2012,664,85,,,,
28-08-2012,637,85,,,,
29-08-2012,644,85,,,,
30-08-2012,617,85,,,,
31-08-2012,635,85,,,,
01-09-2012,614,85,,,,
02-09-2012,595,85,,,,
03-09-2012,606,85,,,,
04-09-2012,600,85,,,,
05-09-2012,593,85,,,,
06-09-2012,587,85,,,,
07-09-2012,579,85,,,,
08-09-2012,635,86,,,,
09-09-2012,628,88,,,,
10-09-2012,619,88,,,,
11-09-2012,622,88,,,,
12-09-2012,618,88,,,,
13-09-2012,622,89,,,,
14-09-2012,649,90,,,,
15-09-2012,670,91,,,,
16-09-2012,678,91,,,,
17-09-2012,685,91,,,,
18-09-2012,681,91,,,,
19-09-2012,677,91,,,,
20-09-2012,673,91,,,,
21-09-2012,685,91,,,,
22-09-2012,679,91,,,,
23-09-2012,671,91,,,,
24-09-2012,664,91,,,,
25-09-2012,656,91,,,,
26-09-2012,646,91,,,,
27-09-2012,639,93,,,,
28-09-2012,631,93,,,,
29-09-2012,622,93,,,,
30-09-2012,606,93,,,,
01-10-2012,593,93,,,,
02-10-2012,588,93,,,,
03-10-2012,583,93,,,,
04-10-2012,578,93,,,,
05-10-2012,573,93,,,,
06-10-2012,568,93,,,,
07-10-2012,607,93,,,,
08-10-2012,598,93,,,,
09-10-2012,589,93,,,,
10-10-2012,579,93,,,,
11-10-2012,568,93,,,,
12-10-2012,556,93,,,,
13-10-2012,545,93,,,,
14-10-2012,533,93,,,,
15-10-2012,546,93,,,,
16-10-2012,535,93,,,,
17-10-2012,524,93,,,,
18-10-2012,524,93,,,,
19-10-2012,540,96,,,,
20-10-2012,579,101,,,,
21-10-2012,627,124,,,,
22-10-2012,656,155,,,,
23-10-2012,670,178,,,,
24-10-2012,679,190,,,,
25-10-2012,679,193,,,,
26-10-2012,674,195,,,,
27-10-2012,668,195,,,,
28-10-2012,661,195,,,,
29-10-2012,653,195,,,,
30-10-2012,645,195,,,,
31-10-2012,664,202,,,,
01-11-2012,695,218,,,,
02-11-2012,713,226,,,,
03-11-2012,749,239,,,,
04-11-2012,829,277,,,,
05-11-2012,888,322,,,,
06-11-2012,917,338,,,,
07-11-2012,941,345,,,,
08-11-2012,950,349,,,,
09-11-2012,950,349,,,,
10-11-2012,948,349,,,,
11-11-2012,948,347,,,,
12-11-2012,951,347,,,,
13-11-2012,951,346,,,,
14-11-2012,951,345,,,,
15-11-2012,945,344,,,,
16-11-2012,940,344,,,,
17-11-2012,932,342,,,,
18-11-2012,924,341,,,,
19-11-2012,914,340,,,,
20-11-2012,905,339,,,,
21-11-2012,897,338,,,,
22-11-2012,890,337,,,,
23-11-2012,888,337,,,,
24-11-2012,882,336,,,,
25-11-2012,874,335,,,,
26-11-2012,864,334,,,,
27-11-2012,853,333,,,,
28-11-2012,840,332,,,,
29-11-2012,828,331,,,,
30-11-2012,812,330,,,,
01-12-2012,796,329,,,,
02-12-2012,781,328,,,,
03-12-2012,782,331,,,,
04-12-2012,917,346,,,,
05-12-2012,1056,368,,,,
06-12-2012,1173,398,,,,
07-12-2012,1268,418,,,,
08-12-2012,1333,435,,,,
09-12-2012,1373,452,,,,
10-12-2012,1396,461,,,,
11-12-2012,1416,468,,,,
12-12-2012,1432,471,,,,
13-12-2012,1446,473,,,,
14-12-2012,1458,471,,,,
15-12-2012,1464,469,,,,
16-12-2012,1467,467,,,,
17-12-2012,1469,465,,,,
18-12-2012,1471,463,,,,
19-12-2012,1473,462,,,,
20-12-2012,1473,461,,,,
21-12-2012,1473,461,,,,
22-12-2012,1473,460,,,,
23-12-2012,1473,460,,,,
24-12-2012,1032,537,,,,
25-12-2012,1473,459,,,,
26-12-2012,1473,459,,,,
27-12-2012,1473,458,,,,
28-12-2012,1473,458,,,,
29-12-2012,1473,458,,,,
30-12-2012,1504,471,,,,
31-12-2012,1518,471,,,,
01-01-2013,1520,471,,,,
02-01-2013,1523,471,,,,
03-01-2013,1525,471,,,,
04-01-2013,1527,471,,,,
05-01-2013,1529,471,,,,
06-01-2013,1537,471,,,,
07-01-2013,1542,471,,,,
08-01-2013,1544,470,,,,
09-01-2013,1542,470,,,,
10-01-2013,1539,470,,,,
11-01-2013,1535,468,,,,
12-01-2013,1529,467,,,,
13-01-2013,1523,467,,,,
14-01-2013,1516,466,,,,
15-01-2013,1510,465,,,,
16-01-2013,1504,464,,,,
17-01-2013,1500,462,,,,
18-01-2013,1495,460,,,,
19-01-2013,1491,458,,,,
20-01-2013,1487,456,,,,
21-01-2013,1481,454,,,,
22-01-2013,1475,452,,,,
23-01-2013,1469,450,,,,
24-01-2013,1462,448,,,,
25-01-2013,1456,446,,,,
26-01-2013,1448,444,,,,
27-01-2013,1440,444,,,,
28-01-2013,1430,443,,,,
29-01-2013,1418,442,,,,
30-01-2013,1406,423,,,,
31-01-2013,1381,413,,,,
01-02-2013,1359,398,,,,
02-02-2013,1338,379,,,,
03-02-2013,1316,360,,,,
04-02-2013,1293,342,,,,
05-02-2013,1272,323,,,,
06-02-2013,1250,304,,,,
